city,date,day_of_week,violation_type,count,period,treatment,release_id,release_date,days_from_release
Chicago,2022-05-02,0,speed,9290.0,post,comparison,Elden Ring,2022-02-25,66
Chicago,2022-05-03,1,redlight,1274.0,post,comparison,Elden Ring,2022-02-25,67
Chicago,2022-05-03,1,speed,6337.0,post,comparison,Elden Ring,2022-02-25,67
Chicago,2022-05-04,2,redlight,1882.0,post,comparison,Elden Ring,2022-02-25,68
Chicago,2022-05-04,2,speed,9986.0,post,comparison,Elden Ring,2022-02-25,68
Chicago,2022-05-05,3,redlight,1785.0,post,comparison,Elden Ring,2022-02-25,69
Chicago,2022-05-05,3,speed,8108.0,post,comparison,Elden Ring,2022-02-25,69
Chicago,2022-05-06,4,redlight,1776.0,post,comparison,Elden Ring,2022-02-25,70
Chicago,2022-05-06,4,speed,7389.0,post,comparison,Elden Ring,2022-02-25,70
Chicago,2022-05-07,5,redlight,2484.0,post,comparison,Elden Ring,2022-02-25,71
Chicago,2022-05-07,5,speed,7676.0,post,comparison,Elden Ring,2022-02-25,71
Chicago,2022-05-08,6,redlight,2456.0,post,comparison,Elden Ring,2022-02-25,72
Chicago,2022-05-08,6,speed,7370.0,post,comparison,Elden Ring,2022-02-25,72
Chicago,2022-05-09,0,redlight,2184.0,post,comparison,Elden Ring,2022-02-25,73
Chicago,2022-05-09,0,speed,10122.0,post,comparison,Elden Ring,2022-02-25,73
Chicago,2022-05-10,1,redlight,2154.0,post,comparison,Elden Ring,2022-02-25,74
Chicago,2022-05-10,1,speed,10081.0,post,comparison,Elden Ring,2022-02-25,74
Chicago,2022-05-11,2,redlight,2232.0,post,comparison,Elden Ring,2022-02-25,75
Chicago,2022-05-11,2,speed,9773.0,post,comparison,Elden Ring,2022-02-25,75
Chicago,2022-05-12,3,redlight,2278.0,post,comparison,Elden Ring,2022-02-25,76
Chicago,2022-05-12,3,speed,10298.0,post,comparison,Elden Ring,2022-02-25,76
Chicago,2022-05-13,4,redlight,2410.0,post,comparison,Elden Ring,2022-02-25,77
Chicago,2022-05-13,4,speed,11046.0,post,comparison,Elden Ring,2022-02-25,77
Chicago,2022-05-14,5,redlight,2684.0,post,comparison,Elden Ring,2022-02-25,78
Chicago,2022-05-14,5,speed,8095.0,post,comparison,Elden Ring,2022-02-25,78
Chicago,2022-05-15,6,redlight,2268.0,post,comparison,Elden Ring,2022-02-25,79
Chicago,2022-05-15,6,speed,7212.0,post,comparison,Elden Ring,2022-02-25,79
Chicago,2022-05-16,0,redlight,2071.0,post,comparison,Elden Ring,2022-02-25,80
Chicago,2022-05-16,0,speed,9650.0,post,comparison,Elden Ring,2022-02-25,80
Chicago,2022-05-17,1,redlight,1779.0,post,comparison,Elden Ring,2022-02-25,81
Chicago,2022-05-17,1,speed,9032.0,post,comparison,Elden Ring,2022-02-25,81
Chicago,2022-05-18,2,redlight,1634.0,post,comparison,Elden Ring,2022-02-25,82
Chicago,2022-05-18,2,speed,8152.0,post,comparison,Elden Ring,2022-02-25,82
Chicago,2022-05-19,3,redlight,2085.0,post,comparison,Elden Ring,2022-02-25,83
Chicago,2022-05-19,3,speed,10310.0,post,comparison,Elden Ring,2022-02-25,83
Chicago,2022-05-20,4,redlight,2211.0,post,comparison,Elden Ring,2022-02-25,84
Chicago,2022-05-20,4,speed,10265.0,post,comparison,Elden Ring,2022-02-25,84
Chicago,2022-05-21,5,redlight,1939.0,post,comparison,Elden Ring,2022-02-25,85
Chicago,2022-05-21,5,speed,6049.0,post,comparison,Elden Ring,2022-02-25,85
Chicago,2022-05-22,6,redlight,2150.0,post,comparison,Elden Ring,2022-02-25,86
Chicago,2022-05-22,6,speed,7602.0,post,comparison,Elden Ring,2022-02-25,86
Chicago,2022-05-23,0,redlight,1834.0,post,comparison,Elden Ring,2022-02-25,87
Chicago,2022-05-23,0,speed,9649.0,post,comparison,Elden Ring,2022-02-25,87
Chicago,2022-05-24,1,redlight,1916.0,post,comparison,Elden Ring,2022-02-25,88
Chicago,2022-05-24,1,speed,9749.0,post,comparison,Elden Ring,2022-02-25,88
NYC,2022-04-26,1,other,123.0,post,comparison,Elden Ring,2022-02-25,60
NYC,2022-04-26,1,redlight,1115.0,post,comparison,Elden Ring,2022-02-25,60
NYC,2022-04-26,1,speed,13.0,post,comparison,Elden Ring,2022-02-25,60
NYC,2022-04-26,1,unknown,22.0,post,comparison,Elden Ring,2022-02-25,60
NYC,2022-04-27,2,other,138.0,post,comparison,Elden Ring,2022-02-25,61
NYC,2022-04-27,2,redlight,1364.0,post,comparison,Elden Ring,2022-02-25,61
NYC,2022-04-27,2,speed,12.0,post,comparison,Elden Ring,2022-02-25,61
NYC,2022-04-27,2,unknown,18.0,post,comparison,Elden Ring,2022-02-25,61
NYC,2022-04-28,3,other,162.0,post,comparison,Elden Ring,2022-02-25,62
NYC,2022-04-28,3,redlight,1490.0,post,comparison,Elden Ring,2022-02-25,62
NYC,2022-04-28,3,speed,14.0,post,comparison,Elden Ring,2022-02-25,62
NYC,2022-04-28,3,unknown,18.0,post,comparison,Elden Ring,2022-02-25,62
NYC,2022-04-29,4,other,183.0,post,comparison,Elden Ring,2022-02-25,63
NYC,2022-04-29,4,redlight,1524.0,post,comparison,Elden Ring,2022-02-25,63
NYC,2022-04-29,4,speed,21.0,post,comparison,Elden Ring,2022-02-25,63
NYC,2022-04-29,4,unknown,27.0,post,comparison,Elden Ring,2022-02-25,63
NYC,2022-04-30,5,other,82.0,post,comparison,Elden Ring,2022-02-25,64
NYC,2022-04-30,5,redlight,1963.0,post,comparison,Elden Ring,2022-02-25,64
NYC,2022-04-30,5,unknown,26.0,post,comparison,Elden Ring,2022-02-25,64
NYC,2022-05-01,6,other,27.0,post,comparison,Elden Ring,2022-02-25,65
NYC,2022-05-01,6,redlight,1621.0,post,comparison,Elden Ring,2022-02-25,65
NYC,2022-05-01,6,unknown,14.0,post,comparison,Elden Ring,2022-02-25,65
NYC,2022-05-02,0,other,82.0,post,comparison,Elden Ring,2022-02-25,66
NYC,2022-05-02,0,redlight,1005.0,post,comparison,Elden Ring,2022-02-25,66
NYC,2022-05-02,0,speed,56.0,post,comparison,Elden Ring,2022-02-25,66
NYC,2022-05-02,0,unknown,12.0,post,comparison,Elden Ring,2022-02-25,66
NYC,2022-05-03,1,other,129.0,post,comparison,Elden Ring,2022-02-25,67
NYC,2022-05-03,1,redlight,1762.0,post,comparison,Elden Ring,2022-02-25,67
NYC,2022-05-03,1,speed,69.0,post,comparison,Elden Ring,2022-02-25,67
NYC,2022-05-03,1,unknown,23.0,post,comparison,Elden Ring,2022-02-25,67
NYC,2022-05-04,2,other,165.0,post,comparison,Elden Ring,2022-02-25,68
NYC,2022-05-04,2,redlight,1606.0,post,comparison,Elden Ring,2022-02-25,68
NYC,2022-05-04,2,speed,63.0,post,comparison,Elden Ring,2022-02-25,68
NYC,2022-05-04,2,unknown,19.0,post,comparison,Elden Ring,2022-02-25,68
NYC,2022-05-05,3,other,262.0,post,comparison,Elden Ring,2022-02-25,69
NYC,2022-05-05,3,redlight,1769.0,post,comparison,Elden Ring,2022-02-25,69
NYC,2022-05-05,3,speed,74.0,post,comparison,Elden Ring,2022-02-25,69
NYC,2022-05-05,3,unknown,27.0,post,comparison,Elden Ring,2022-02-25,69
NYC,2022-05-06,4,other,145.0,post,comparison,Elden Ring,2022-02-25,70
NYC,2022-05-06,4,redlight,1261.0,post,comparison,Elden Ring,2022-02-25,70
NYC,2022-05-06,4,speed,52.0,post,comparison,Elden Ring,2022-02-25,70
NYC,2022-05-06,4,unknown,25.0,post,comparison,Elden Ring,2022-02-25,70
NYC,2022-05-07,5,other,83.0,post,comparison,Elden Ring,2022-02-25,71
NYC,2022-05-07,5,redlight,1570.0,post,comparison,Elden Ring,2022-02-25,71
NYC,2022-05-07,5,unknown,16.0,post,comparison,Elden Ring,2022-02-25,71
NYC,2022-05-08,6,other,40.0,post,comparison,Elden Ring,2022-02-25,72
NYC,2022-05-08,6,redlight,1785.0,post,comparison,Elden Ring,2022-02-25,72
NYC,2022-05-08,6,unknown,7.0,post,comparison,Elden Ring,2022-02-25,72
NYC,2022-05-09,0,other,143.0,post,comparison,Elden Ring,2022-02-25,73
NYC,2022-05-09,0,redlight,2638.0,post,comparison,Elden Ring,2022-02-25,73
NYC,2022-05-09,0,speed,52.0,post,comparison,Elden Ring,2022-02-25,73
NYC,2022-05-09,0,unknown,15.0,post,comparison,Elden Ring,2022-02-25,73
NYC,2022-05-10,1,other,197.0,post,comparison,Elden Ring,2022-02-25,74
NYC,2022-05-10,1,redlight,1782.0,post,comparison,Elden Ring,2022-02-25,74
NYC,2022-05-10,1,speed,58.0,post,comparison,Elden Ring,2022-02-25,74
NYC,2022-05-10,1,unknown,35.0,post,comparison,Elden Ring,2022-02-25,74
NYC,2022-05-11,2,other,177.0,post,comparison,Elden Ring,2022-02-25,75
NYC,2022-05-11,2,redlight,1754.0,post,comparison,Elden Ring,2022-02-25,75
NYC,2022-05-11,2,speed,54.0,post,comparison,Elden Ring,2022-02-25,75
NYC,2022-05-11,2,unknown,24.0,post,comparison,Elden Ring,2022-02-25,75
NYC,2022-05-12,3,other,239.0,post,comparison,Elden Ring,2022-02-25,76
NYC,2022-05-12,3,redlight,796.0,post,comparison,Elden Ring,2022-02-25,76
NYC,2022-05-12,3,speed,83.0,post,comparison,Elden Ring,2022-02-25,76
NYC,2022-05-12,3,unknown,21.0,post,comparison,Elden Ring,2022-02-25,76
NYC,2022-05-13,4,other,224.0,post,comparison,Elden Ring,2022-02-25,77
NYC,2022-05-13,4,redlight,623.0,post,comparison,Elden Ring,2022-02-25,77
NYC,2022-05-13,4,speed,76.0,post,comparison,Elden Ring,2022-02-25,77
NYC,2022-05-13,4,unknown,14.0,post,comparison,Elden Ring,2022-02-25,77
NYC,2022-05-14,5,other,86.0,post,comparison,Elden Ring,2022-02-25,78
NYC,2022-05-14,5,redlight,698.0,post,comparison,Elden Ring,2022-02-25,78
NYC,2022-05-14,5,unknown,14.0,post,comparison,Elden Ring,2022-02-25,78
NYC,2022-05-15,6,other,72.0,post,comparison,Elden Ring,2022-02-25,79
NYC,2022-05-15,6,redlight,647.0,post,comparison,Elden Ring,2022-02-25,79
NYC,2022-05-15,6,unknown,9.0,post,comparison,Elden Ring,2022-02-25,79
NYC,2022-05-16,0,other,189.0,post,comparison,Elden Ring,2022-02-25,80
NYC,2022-05-16,0,redlight,569.0,post,comparison,Elden Ring,2022-02-25,80
NYC,2022-05-16,0,speed,77.0,post,comparison,Elden Ring,2022-02-25,80
NYC,2022-05-16,0,unknown,11.0,post,comparison,Elden Ring,2022-02-25,80
NYC,2022-05-17,1,other,195.0,post,comparison,Elden Ring,2022-02-25,81
NYC,2022-05-17,1,redlight,598.0,post,comparison,Elden Ring,2022-02-25,81
NYC,2022-05-17,1,speed,88.0,post,comparison,Elden Ring,2022-02-25,81
NYC,2022-05-17,1,unknown,18.0,post,comparison,Elden Ring,2022-02-25,81
NYC,2022-05-18,2,other,127.0,post,comparison,Elden Ring,2022-02-25,82
NYC,2022-05-18,2,redlight,627.0,post,comparison,Elden Ring,2022-02-25,82
NYC,2022-05-18,2,speed,98.0,post,comparison,Elden Ring,2022-02-25,82
NYC,2022-05-18,2,unknown,14.0,post,comparison,Elden Ring,2022-02-25,82
NYC,2022-05-19,3,other,128.0,post,comparison,Elden Ring,2022-02-25,83
NYC,2022-05-19,3,redlight,581.0,post,comparison,Elden Ring,2022-02-25,83
NYC,2022-05-19,3,speed,66.0,post,comparison,Elden Ring,2022-02-25,83
NYC,2022-05-19,3,unknown,14.0,post,comparison,Elden Ring,2022-02-25,83
NYC,2022-05-20,4,other,123.0,post,comparison,Elden Ring,2022-02-25,84
NYC,2022-05-20,4,redlight,1258.0,post,comparison,Elden Ring,2022-02-25,84
NYC,2022-05-20,4,speed,99.0,post,comparison,Elden Ring,2022-02-25,84
NYC,2022-05-20,4,unknown,18.0,post,comparison,Elden Ring,2022-02-25,84
NYC,2022-05-21,5,other,66.0,post,comparison,Elden Ring,2022-02-25,85
NYC,2022-05-21,5,redlight,1675.0,post,comparison,Elden Ring,2022-02-25,85
NYC,2022-05-21,5,unknown,23.0,post,comparison,Elden Ring,2022-02-25,85
NYC,2022-05-22,6,other,34.0,post,comparison,Elden Ring,2022-02-25,86
NYC,2022-05-22,6,redlight,1758.0,post,comparison,Elden Ring,2022-02-25,86
NYC,2022-05-22,6,unknown,16.0,post,comparison,Elden Ring,2022-02-25,86
NYC,2022-05-23,0,other,141.0,post,comparison,Elden Ring,2022-02-25,87
NYC,2022-05-23,0,redlight,1714.0,post,comparison,Elden Ring,2022-02-25,87
NYC,2022-05-23,0,speed,91.0,post,comparison,Elden Ring,2022-02-25,87
NYC,2022-05-23,0,unknown,12.0,post,comparison,Elden Ring,2022-02-25,87
NYC,2022-05-24,1,other,140.0,post,comparison,Elden Ring,2022-02-25,88
NYC,2022-05-24,1,redlight,1631.0,post,comparison,Elden Ring,2022-02-25,88
NYC,2022-05-24,1,speed,63.0,post,comparison,Elden Ring,2022-02-25,88
NYC,2022-05-24,1,unknown,21.0,post,comparison,Elden Ring,2022-02-25,88
Chicago,2021-01-14,3,redlight,1177.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-42
Chicago,2021-01-14,3,speed,1609.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-42
Chicago,2021-01-15,4,redlight,1292.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-41
Chicago,2021-01-15,4,speed,1659.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-41
Chicago,2021-01-16,5,redlight,1321.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-40
Chicago,2021-01-16,5,speed,1177.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-40
Chicago,2021-01-17,6,redlight,1231.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-39
Chicago,2021-01-17,6,speed,1365.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-39
Chicago,2021-01-18,0,redlight,1058.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-38
Chicago,2021-01-18,0,speed,1215.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-38
Chicago,2021-01-19,1,redlight,997.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-37
Chicago,2021-01-19,1,speed,1327.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-37
Chicago,2021-01-20,2,redlight,1150.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-36
Chicago,2021-01-20,2,speed,1478.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-36
Chicago,2021-01-21,3,redlight,1289.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-35
Chicago,2021-01-21,3,speed,1695.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-35
Chicago,2021-01-22,4,redlight,1338.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-34
Chicago,2021-01-22,4,speed,1644.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-34
Chicago,2021-01-23,5,redlight,1557.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-33
Chicago,2021-01-23,5,speed,1433.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-33
Chicago,2021-01-24,6,redlight,1242.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-32
Chicago,2021-01-24,6,speed,1199.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-32
Chicago,2021-01-25,0,redlight,1035.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-31
Chicago,2021-01-25,0,speed,1119.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-31
Chicago,2021-01-26,1,redlight,756.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-30
Chicago,2021-01-26,1,speed,755.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-30
Chicago,2021-01-27,2,redlight,992.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-29
Chicago,2021-01-27,2,speed,883.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-29
Chicago,2021-01-28,3,redlight,1263.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-28
Chicago,2021-01-28,3,speed,1048.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-28
Chicago,2021-01-29,4,redlight,1408.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-27
Chicago,2021-01-29,4,speed,1292.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-27
Chicago,2021-01-30,5,redlight,990.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-26
Chicago,2021-01-30,5,speed,818.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-26
Chicago,2021-01-31,6,redlight,556.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-25
Chicago,2021-01-31,6,speed,268.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-25
Chicago,2021-02-01,0,redlight,1125.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-24
Chicago,2021-02-01,0,speed,802.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-24
Chicago,2021-02-02,1,redlight,1043.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-23
Chicago,2021-02-02,1,speed,842.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-23
Chicago,2021-02-03,2,redlight,1309.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-22
Chicago,2021-02-03,2,speed,1047.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-22
Chicago,2021-02-04,3,redlight,913.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-21
Chicago,2021-02-04,3,speed,545.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-21
Chicago,2021-02-05,4,redlight,1284.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-20
Chicago,2021-02-05,4,speed,961.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-20
Chicago,2021-02-06,5,redlight,1305.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-19
Chicago,2021-02-06,5,speed,818.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-19
Chicago,2021-02-07,6,redlight,1206.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-18
Chicago,2021-02-07,6,speed,1012.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-18
Chicago,2021-02-08,0,redlight,1022.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-17
Chicago,2021-02-08,0,speed,637.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-17
Chicago,2021-02-09,1,redlight,1141.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-16
Chicago,2021-02-09,1,speed,916.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-16
Chicago,2021-02-10,2,redlight,1132.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-15
Chicago,2021-02-10,2,speed,686.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-15
Chicago,2021-02-11,3,redlight,1135.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-14
Chicago,2021-02-11,3,speed,948.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-14
NYC,2021-01-14,3,other,131.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-42
NYC,2021-01-14,3,redlight,538.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-42
NYC,2021-01-14,3,unknown,27.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-42
NYC,2021-01-15,4,other,135.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-41
NYC,2021-01-15,4,redlight,597.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-41
NYC,2021-01-15,4,unknown,30.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-41
NYC,2021-01-16,5,other,70.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-40
NYC,2021-01-16,5,redlight,762.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-40
NYC,2021-01-16,5,unknown,9.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-40
NYC,2021-01-17,6,other,33.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-39
NYC,2021-01-17,6,redlight,703.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-39
NYC,2021-01-17,6,unknown,1.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-39
NYC,2021-01-18,0,other,119.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-38
NYC,2021-01-18,0,redlight,679.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-38
NYC,2021-01-18,0,unknown,13.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-38
NYC,2021-01-19,1,other,162.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-37
NYC,2021-01-19,1,redlight,639.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-37
NYC,2021-01-19,1,unknown,41.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-37
NYC,2021-01-20,2,other,139.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-36
NYC,2021-01-20,2,redlight,714.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-36
NYC,2021-01-20,2,unknown,36.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-36
NYC,2021-01-21,3,other,240.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-35
NYC,2021-01-21,3,redlight,798.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-35
NYC,2021-01-21,3,speed,2.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-35
NYC,2021-01-21,3,unknown,28.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-35
NYC,2021-01-22,4,other,202.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-34
NYC,2021-01-22,4,redlight,911.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-34
NYC,2021-01-22,4,speed,1.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-34
NYC,2021-01-22,4,unknown,41.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-34
NYC,2021-01-23,5,other,90.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-33
NYC,2021-01-23,5,redlight,928.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-33
NYC,2021-01-23,5,unknown,15.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-33
NYC,2021-01-24,6,other,74.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-32
NYC,2021-01-24,6,redlight,708.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-32
NYC,2021-01-24,6,unknown,10.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-32
NYC,2021-01-25,0,other,220.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-31
NYC,2021-01-25,0,redlight,752.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-31
NYC,2021-01-25,0,speed,1.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-31
NYC,2021-01-25,0,unknown,19.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-31
NYC,2021-01-26,1,other,180.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-30
NYC,2021-01-26,1,redlight,630.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-30
NYC,2021-01-26,1,unknown,18.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-30
NYC,2021-01-27,2,other,134.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-29
NYC,2021-01-27,2,redlight,854.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-29
NYC,2021-01-27,2,speed,4.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-29
NYC,2021-01-27,2,unknown,28.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-29
NYC,2021-01-28,3,other,129.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-28
NYC,2021-01-28,3,redlight,1191.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-28
NYC,2021-01-28,3,speed,2.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-28
NYC,2021-01-28,3,unknown,30.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-28
NYC,2021-01-29,4,other,119.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-27
NYC,2021-01-29,4,redlight,943.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-27
NYC,2021-01-29,4,speed,1.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-27
NYC,2021-01-29,4,unknown,23.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-27
NYC,2021-01-30,5,other,74.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-26
NYC,2021-01-30,5,redlight,1123.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-26
NYC,2021-01-30,5,unknown,8.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-26
NYC,2021-01-31,6,other,26.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-25
NYC,2021-01-31,6,redlight,984.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-25
NYC,2021-01-31,6,unknown,11.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-25
NYC,2021-02-01,0,other,7.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-24
NYC,2021-02-01,0,redlight,204.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-24
NYC,2021-02-01,0,unknown,1.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-24
NYC,2021-02-02,1,other,15.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-23
NYC,2021-02-02,1,redlight,722.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-23
NYC,2021-02-03,2,other,47.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-22
NYC,2021-02-03,2,redlight,1021.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-22
NYC,2021-02-03,2,speed,1.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-22
NYC,2021-02-03,2,unknown,7.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-22
NYC,2021-02-04,3,other,48.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-21
NYC,2021-02-04,3,redlight,1410.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-21
NYC,2021-02-04,3,speed,2.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-21
NYC,2021-02-04,3,unknown,7.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-21
NYC,2021-02-05,4,other,62.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-20
NYC,2021-02-05,4,redlight,1634.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-20
NYC,2021-02-05,4,speed,4.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-20
NYC,2021-02-05,4,unknown,7.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-20
NYC,2021-02-06,5,other,50.0,pre,reference,Elden Ring_ref_-1yr,2021-02-25,-19
