city,date,hour,day_of_week,violation_type,count
NYC,2015-12-05,9.0,5,redlight,5
NYC,2015-12-05,10.0,5,other,5
NYC,2015-12-05,10.0,5,redlight,7
NYC,2015-12-05,11.0,5,redlight,4
NYC,2015-12-05,12.0,5,redlight,6
NYC,2015-12-05,13.0,5,other,1
NYC,2015-12-05,13.0,5,redlight,1
NYC,2015-12-05,14.0,5,other,1
NYC,2015-12-05,14.0,5,redlight,4
NYC,2015-12-05,15.0,5,other,1
NYC,2015-12-05,15.0,5,redlight,6
NYC,2015-12-05,16.0,5,other,1
NYC,2015-12-05,16.0,5,redlight,5
NYC,2015-12-05,17.0,5,redlight,4
NYC,2015-12-05,18.0,5,other,1
NYC,2015-12-05,18.0,5,redlight,4
NYC,2015-12-05,19.0,5,redlight,5
NYC,2015-12-05,20.0,5,redlight,4
NYC,2015-12-05,22.0,5,redlight,2
NYC,2015-12-05,23.0,5,other,1
NYC,2015-12-05,23.0,5,redlight,1
NYC,2015-12-06,0.0,6,redlight,4
NYC,2015-12-06,1.0,6,redlight,3
NYC,2015-12-06,2.0,6,redlight,3
NYC,2015-12-06,4.0,6,redlight,1
NYC,2015-12-06,7.0,6,redlight,1
NYC,2015-12-06,8.0,6,other,1
NYC,2015-12-06,8.0,6,redlight,2
NYC,2015-12-06,9.0,6,redlight,1
NYC,2015-12-06,10.0,6,other,3
NYC,2015-12-06,10.0,6,redlight,7
NYC,2015-12-06,11.0,6,redlight,10
NYC,2015-12-06,12.0,6,other,1
NYC,2015-12-06,12.0,6,redlight,6
NYC,2015-12-06,13.0,6,other,2
NYC,2015-12-06,13.0,6,redlight,2
NYC,2015-12-06,14.0,6,other,1
NYC,2015-12-06,14.0,6,redlight,5
NYC,2015-12-06,15.0,6,redlight,4
NYC,2015-12-06,16.0,6,redlight,3
NYC,2015-12-06,17.0,6,redlight,3
NYC,2015-12-06,18.0,6,redlight,1
NYC,2015-12-06,19.0,6,redlight,1
NYC,2015-12-06,20.0,6,redlight,4
NYC,2015-12-06,21.0,6,redlight,1
NYC,2015-12-06,22.0,6,redlight,1
NYC,2015-12-07,0.0,0,other,1
NYC,2015-12-07,0.0,0,redlight,1
NYC,2015-12-07,3.0,0,redlight,2
NYC,2015-12-07,6.0,0,other,2
NYC,2015-12-07,7.0,0,other,1
NYC,2015-12-07,7.0,0,redlight,5
NYC,2015-12-07,7.0,0,speed,3
NYC,2015-12-07,8.0,0,other,4
NYC,2015-12-07,8.0,0,redlight,1
NYC,2015-12-07,9.0,0,other,3
NYC,2015-12-07,10.0,0,other,2
NYC,2015-12-07,10.0,0,redlight,4
NYC,2015-12-07,10.0,0,speed,2
NYC,2015-12-07,11.0,0,other,2
NYC,2015-12-07,11.0,0,redlight,5
NYC,2015-12-07,12.0,0,other,2
NYC,2015-12-07,12.0,0,redlight,1
NYC,2015-12-07,12.0,0,speed,1
NYC,2015-12-07,13.0,0,other,3
NYC,2015-12-07,13.0,0,redlight,4
NYC,2015-12-07,14.0,0,other,1
NYC,2015-12-07,14.0,0,redlight,4
NYC,2015-12-07,14.0,0,speed,2
NYC,2015-12-07,15.0,0,other,2
NYC,2015-12-07,15.0,0,redlight,2
NYC,2015-12-07,15.0,0,speed,2
NYC,2015-12-07,16.0,0,other,4
NYC,2015-12-07,16.0,0,redlight,3
NYC,2015-12-07,17.0,0,other,2
NYC,2015-12-07,17.0,0,redlight,5
NYC,2015-12-07,18.0,0,other,1
NYC,2015-12-07,18.0,0,redlight,4
NYC,2015-12-07,19.0,0,redlight,1
NYC,2015-12-07,20.0,0,redlight,1
NYC,2015-12-07,21.0,0,redlight,2
NYC,2015-12-07,22.0,0,redlight,2
NYC,2015-12-08,0.0,1,redlight,2
NYC,2015-12-08,3.0,1,redlight,1
NYC,2015-12-08,5.0,1,redlight,2
NYC,2015-12-08,6.0,1,other,1
NYC,2015-12-08,6.0,1,redlight,5
NYC,2015-12-08,7.0,1,other,2
NYC,2015-12-08,7.0,1,redlight,3
NYC,2015-12-08,7.0,1,speed,1
NYC,2015-12-08,8.0,1,other,6
NYC,2015-12-08,8.0,1,redlight,6
NYC,2015-12-08,9.0,1,other,1
NYC,2015-12-08,9.0,1,redlight,2
NYC,2015-12-08,9.0,1,speed,1
NYC,2015-12-08,10.0,1,other,3
NYC,2015-12-08,10.0,1,redlight,4
NYC,2015-12-08,11.0,1,other,1
NYC,2015-12-08,11.0,1,redlight,2
NYC,2015-12-08,11.0,1,speed,3
NYC,2015-12-08,12.0,1,other,2
NYC,2015-12-08,12.0,1,redlight,3
NYC,2015-12-08,12.0,1,speed,3
NYC,2015-12-08,13.0,1,other,3
NYC,2015-12-08,13.0,1,redlight,4
NYC,2015-12-08,13.0,1,speed,1
NYC,2015-12-08,14.0,1,other,2
NYC,2015-12-08,14.0,1,redlight,5
NYC,2015-12-08,14.0,1,speed,2
NYC,2015-12-08,15.0,1,redlight,5
NYC,2015-12-08,15.0,1,speed,1
NYC,2015-12-08,16.0,1,other,3
NYC,2015-12-08,16.0,1,redlight,7
NYC,2015-12-08,17.0,1,other,3
NYC,2015-12-08,17.0,1,redlight,5
NYC,2015-12-08,19.0,1,redlight,3
NYC,2015-12-08,21.0,1,redlight,5
NYC,2015-12-08,23.0,1,redlight,4
NYC,2015-12-09,0.0,2,redlight,1
NYC,2015-12-09,1.0,2,other,1
NYC,2015-12-09,1.0,2,redlight,4
NYC,2015-12-09,2.0,2,redlight,1
NYC,2015-12-09,6.0,2,redlight,1
NYC,2015-12-09,7.0,2,redlight,6
NYC,2015-12-09,8.0,2,other,2
NYC,2015-12-09,8.0,2,redlight,5
NYC,2015-12-09,9.0,2,other,2
NYC,2015-12-09,9.0,2,speed,2
NYC,2015-12-09,10.0,2,other,3
NYC,2015-12-09,10.0,2,redlight,2
NYC,2015-12-09,10.0,2,speed,3
NYC,2015-12-09,11.0,2,other,2
NYC,2015-12-09,11.0,2,redlight,1
NYC,2015-12-09,12.0,2,other,3
NYC,2015-12-09,12.0,2,redlight,7
NYC,2015-12-09,12.0,2,speed,1
NYC,2015-12-09,13.0,2,other,2
NYC,2015-12-09,13.0,2,redlight,5
NYC,2015-12-09,13.0,2,speed,1
NYC,2015-12-09,14.0,2,other,2
NYC,2015-12-09,14.0,2,redlight,5
NYC,2015-12-09,15.0,2,other,2
NYC,2015-12-09,15.0,2,redlight,5
NYC,2015-12-09,15.0,2,speed,1
NYC,2015-12-09,16.0,2,other,2
NYC,2015-12-09,16.0,2,redlight,4
NYC,2015-12-09,17.0,2,other,3
NYC,2015-12-09,17.0,2,redlight,5
NYC,2015-12-09,18.0,2,other,1
NYC,2015-12-09,19.0,2,redlight,3
NYC,2015-12-09,20.0,2,redlight,4
NYC,2015-12-09,22.0,2,other,1
NYC,2015-12-09,22.0,2,redlight,2
NYC,2015-12-09,23.0,2,redlight,2
NYC,2015-12-10,0.0,3,other,1
NYC,2015-12-10,1.0,3,other,1
NYC,2015-12-10,1.0,3,redlight,1
NYC,2015-12-10,2.0,3,redlight,1
NYC,2015-12-10,6.0,3,redlight,2
NYC,2015-12-10,7.0,3,other,4
NYC,2015-12-10,7.0,3,redlight,2
NYC,2015-12-10,7.0,3,speed,2
NYC,2015-12-10,8.0,3,other,7
NYC,2015-12-10,8.0,3,redlight,2
NYC,2015-12-10,9.0,3,other,3
NYC,2015-12-10,9.0,3,redlight,3
NYC,2015-12-10,9.0,3,speed,3
NYC,2015-12-10,10.0,3,other,2
NYC,2015-12-10,10.0,3,speed,1
NYC,2015-12-10,11.0,3,other,2
NYC,2015-12-10,11.0,3,redlight,5
NYC,2015-12-10,11.0,3,speed,1
NYC,2015-12-10,12.0,3,other,5
NYC,2015-12-10,12.0,3,speed,1
NYC,2015-12-10,13.0,3,other,1
NYC,2015-12-10,13.0,3,redlight,6
NYC,2015-12-10,13.0,3,speed,1
NYC,2015-12-10,14.0,3,other,2
NYC,2015-12-10,14.0,3,redlight,4
NYC,2015-12-10,14.0,3,speed,2
NYC,2015-12-10,15.0,3,other,3
NYC,2015-12-10,15.0,3,redlight,2
NYC,2015-12-10,15.0,3,speed,1
NYC,2015-12-10,16.0,3,other,1
NYC,2015-12-10,16.0,3,redlight,2
NYC,2015-12-10,17.0,3,other,1
NYC,2015-12-10,17.0,3,redlight,5
NYC,2015-12-10,18.0,3,redlight,3
NYC,2015-12-10,19.0,3,redlight,1
NYC,2015-12-10,20.0,3,redlight,2
NYC,2015-12-10,21.0,3,redlight,2
NYC,2015-12-10,23.0,3,other,1
NYC,2015-12-11,0.0,4,other,3
NYC,2015-12-11,0.0,4,redlight,4
NYC,2015-12-11,1.0,4,redlight,1
NYC,2015-12-11,2.0,4,redlight,1
NYC,2015-12-11,3.0,4,redlight,1
NYC,2015-12-11,5.0,4,other,1
NYC,2015-12-11,5.0,4,redlight,2
NYC,2015-12-11,7.0,4,other,1
NYC,2015-12-11,7.0,4,redlight,5
NYC,2015-12-11,8.0,4,redlight,2
NYC,2015-12-11,8.0,4,speed,2
NYC,2015-12-11,9.0,4,redlight,2
NYC,2015-12-11,9.0,4,speed,3
NYC,2015-12-11,10.0,4,other,1
NYC,2015-12-11,10.0,4,speed,1
NYC,2015-12-11,11.0,4,other,1
NYC,2015-12-11,11.0,4,redlight,2
NYC,2015-12-11,12.0,4,other,3
NYC,2015-12-11,12.0,4,redlight,3
NYC,2015-12-11,12.0,4,speed,2
NYC,2015-12-11,13.0,4,other,2
NYC,2015-12-11,13.0,4,redlight,2
NYC,2015-12-11,13.0,4,speed,2
NYC,2015-12-11,14.0,4,other,3
NYC,2015-12-11,14.0,4,redlight,11
NYC,2015-12-11,14.0,4,speed,1
NYC,2015-12-11,15.0,4,redlight,5
NYC,2015-12-11,15.0,4,speed,2
NYC,2015-12-11,16.0,4,other,2
NYC,2015-12-11,16.0,4,redlight,4
NYC,2015-12-11,17.0,4,other,3
NYC,2015-12-11,17.0,4,redlight,1
NYC,2015-12-11,18.0,4,other,2
NYC,2015-12-11,18.0,4,redlight,4
NYC,2015-12-11,19.0,4,redlight,3
NYC,2015-12-11,20.0,4,redlight,1
NYC,2015-12-11,21.0,4,redlight,1
NYC,2015-12-11,23.0,4,other,1
NYC,2015-12-11,23.0,4,redlight,1
NYC,2015-12-12,1.0,5,redlight,1
NYC,2015-12-12,4.0,5,redlight,5
NYC,2015-12-12,6.0,5,other,2
NYC,2015-12-12,6.0,5,redlight,1
NYC,2015-12-12,7.0,5,redlight,1
NYC,2015-12-12,8.0,5,other,2
NYC,2015-12-12,8.0,5,redlight,2
NYC,2015-12-12,9.0,5,other,4
NYC,2015-12-12,9.0,5,redlight,4
NYC,2015-12-12,10.0,5,other,1
NYC,2015-12-12,10.0,5,redlight,4
NYC,2015-12-12,11.0,5,other,2
NYC,2015-12-12,11.0,5,redlight,2
NYC,2015-12-12,12.0,5,other,1
NYC,2015-12-12,12.0,5,redlight,3
NYC,2015-12-12,13.0,5,other,2
NYC,2015-12-12,13.0,5,redlight,1
NYC,2015-12-12,14.0,5,other,1
NYC,2015-12-12,14.0,5,redlight,4
NYC,2015-12-12,15.0,5,redlight,1
NYC,2015-12-12,16.0,5,redlight,8
NYC,2015-12-12,17.0,5,other,1
NYC,2015-12-12,17.0,5,redlight,2
NYC,2015-12-12,19.0,5,redlight,4
NYC,2015-12-12,20.0,5,redlight,1
NYC,2015-12-12,21.0,5,other,1
NYC,2015-12-12,21.0,5,redlight,5
NYC,2015-12-12,22.0,5,redlight,3
NYC,2015-12-12,23.0,5,redlight,4
NYC,2015-12-13,0.0,6,redlight,5
NYC,2015-12-13,1.0,6,redlight,3
NYC,2015-12-13,2.0,6,redlight,1
NYC,2015-12-13,3.0,6,other,1
NYC,2015-12-13,3.0,6,redlight,3
NYC,2015-12-13,4.0,6,other,1
NYC,2015-12-13,4.0,6,redlight,3
NYC,2015-12-13,5.0,6,other,1
NYC,2015-12-13,5.0,6,redlight,1
NYC,2015-12-13,6.0,6,other,1
NYC,2015-12-13,6.0,6,redlight,4
NYC,2015-12-13,8.0,6,other,2
NYC,2015-12-13,9.0,6,other,1
NYC,2015-12-13,9.0,6,redlight,3
NYC,2015-12-13,10.0,6,other,1
NYC,2015-12-13,10.0,6,redlight,5
NYC,2015-12-13,11.0,6,redlight,4
NYC,2015-12-13,12.0,6,other,1
NYC,2015-12-13,12.0,6,redlight,1
NYC,2015-12-13,13.0,6,redlight,4
NYC,2015-12-13,14.0,6,other,1
NYC,2015-12-13,14.0,6,redlight,1
NYC,2015-12-13,15.0,6,redlight,8
NYC,2015-12-13,16.0,6,other,1
NYC,2015-12-13,16.0,6,redlight,3
NYC,2015-12-13,17.0,6,redlight,3
NYC,2015-12-13,18.0,6,redlight,5
NYC,2015-12-13,20.0,6,redlight,3
NYC,2015-12-13,21.0,6,redlight,1
NYC,2015-12-13,22.0,6,redlight,1
NYC,2015-12-13,23.0,6,redlight,3
NYC,2015-12-14,0.0,0,other,1
NYC,2015-12-14,2.0,0,other,1
NYC,2015-12-14,6.0,0,other,1
NYC,2015-12-14,6.0,0,redlight,2
NYC,2015-12-14,7.0,0,other,1
NYC,2015-12-14,7.0,0,redlight,3
NYC,2015-12-14,8.0,0,other,2
NYC,2015-12-14,8.0,0,redlight,3
NYC,2015-12-14,8.0,0,speed,1
NYC,2015-12-14,9.0,0,other,2
NYC,2015-12-14,9.0,0,redlight,3
NYC,2015-12-14,9.0,0,speed,3
NYC,2015-12-14,10.0,0,other,1
NYC,2015-12-14,10.0,0,redlight,2
NYC,2015-12-14,10.0,0,speed,2
NYC,2015-12-14,11.0,0,other,1
NYC,2015-12-14,11.0,0,redlight,1
NYC,2015-12-14,11.0,0,speed,4
NYC,2015-12-14,12.0,0,other,3
NYC,2015-12-14,12.0,0,speed,1
NYC,2015-12-14,13.0,0,other,2
NYC,2015-12-14,13.0,0,redlight,2
NYC,2015-12-14,13.0,0,speed,1
NYC,2015-12-14,14.0,0,redlight,11
NYC,2015-12-14,15.0,0,other,1
NYC,2015-12-14,15.0,0,redlight,6
NYC,2015-12-14,16.0,0,other,1
NYC,2015-12-14,16.0,0,redlight,2
NYC,2015-12-14,16.0,0,speed,1
NYC,2015-12-14,17.0,0,other,2
NYC,2015-12-14,17.0,0,redlight,3
NYC,2015-12-14,17.0,0,speed,1
NYC,2015-12-14,18.0,0,other,2
NYC,2015-12-14,18.0,0,redlight,6
NYC,2015-12-14,20.0,0,redlight,4
NYC,2015-12-14,21.0,0,redlight,4
NYC,2015-12-15,1.0,1,redlight,3
NYC,2015-12-15,2.0,1,other,1
NYC,2015-12-15,4.0,1,redlight,1
NYC,2015-12-15,5.0,1,redlight,1
NYC,2015-12-15,7.0,1,redlight,7
NYC,2015-12-15,8.0,1,other,5
NYC,2015-12-15,8.0,1,redlight,1
NYC,2015-12-15,8.0,1,speed,1
NYC,2015-12-15,9.0,1,other,2
NYC,2015-12-15,9.0,1,redlight,3
NYC,2015-12-15,9.0,1,speed,1
NYC,2015-12-15,10.0,1,other,2
NYC,2015-12-15,10.0,1,redlight,2
NYC,2015-12-15,10.0,1,speed,2
NYC,2015-12-15,11.0,1,other,4
NYC,2015-12-15,11.0,1,redlight,10
NYC,2015-12-15,11.0,1,speed,1
NYC,2015-12-15,12.0,1,other,4
NYC,2015-12-15,12.0,1,redlight,2
NYC,2015-12-15,12.0,1,speed,1
NYC,2015-12-15,13.0,1,other,1
NYC,2015-12-15,13.0,1,redlight,2
NYC,2015-12-15,13.0,1,speed,4
NYC,2015-12-15,14.0,1,other,1
NYC,2015-12-15,14.0,1,redlight,6
NYC,2015-12-15,15.0,1,other,2
NYC,2015-12-15,15.0,1,redlight,5
NYC,2015-12-15,15.0,1,speed,1
NYC,2015-12-15,16.0,1,other,3
NYC,2015-12-15,16.0,1,redlight,2
NYC,2015-12-15,17.0,1,other,2
NYC,2015-12-15,17.0,1,redlight,2
NYC,2015-12-15,18.0,1,redlight,6
NYC,2015-12-15,19.0,1,redlight,1
NYC,2015-12-15,20.0,1,redlight,4
NYC,2015-12-15,21.0,1,redlight,1
NYC,2015-12-15,22.0,1,redlight,1
NYC,2015-12-15,23.0,1,other,1
NYC,2015-12-16,0.0,2,other,1
NYC,2015-12-16,0.0,2,redlight,2
NYC,2015-12-16,1.0,2,redlight,2
NYC,2015-12-16,2.0,2,other,2
NYC,2015-12-16,2.0,2,redlight,2
NYC,2015-12-16,5.0,2,other,2
NYC,2015-12-16,6.0,2,other,1
NYC,2015-12-16,6.0,2,redlight,1
NYC,2015-12-16,7.0,2,other,1
NYC,2015-12-16,7.0,2,redlight,8
NYC,2015-12-16,7.0,2,speed,2
NYC,2015-12-16,8.0,2,other,2
NYC,2015-12-16,8.0,2,redlight,1
NYC,2015-12-16,8.0,2,speed,4
NYC,2015-12-16,9.0,2,other,3
NYC,2015-12-16,9.0,2,redlight,4
NYC,2015-12-16,9.0,2,speed,1
NYC,2015-12-16,10.0,2,other,3
NYC,2015-12-16,10.0,2,redlight,6
NYC,2015-12-16,10.0,2,speed,2
NYC,2015-12-16,11.0,2,other,3
NYC,2015-12-16,11.0,2,redlight,10
NYC,2015-12-16,11.0,2,speed,2
NYC,2015-12-16,12.0,2,other,1
NYC,2015-12-16,12.0,2,redlight,4
NYC,2015-12-16,12.0,2,speed,3
NYC,2015-12-16,13.0,2,other,3
NYC,2015-12-16,13.0,2,redlight,2
NYC,2015-12-16,13.0,2,speed,1
NYC,2015-12-16,14.0,2,other,2
NYC,2015-12-16,14.0,2,redlight,2
NYC,2015-12-16,14.0,2,speed,2
NYC,2015-12-16,15.0,2,other,1
NYC,2015-12-16,15.0,2,redlight,1
NYC,2015-12-16,15.0,2,speed,3
NYC,2015-12-16,16.0,2,redlight,2
NYC,2015-12-16,17.0,2,redlight,4
NYC,2015-12-16,17.0,2,speed,1
NYC,2015-12-16,18.0,2,other,2
NYC,2015-12-16,18.0,2,redlight,2
NYC,2015-12-16,19.0,2,redlight,6
NYC,2015-12-16,20.0,2,other,2
NYC,2015-12-16,20.0,2,redlight,2
NYC,2015-12-16,21.0,2,redlight,5
NYC,2015-12-16,22.0,2,other,1
NYC,2015-12-16,22.0,2,redlight,3
NYC,2015-12-16,23.0,2,redlight,1
NYC,2015-12-17,0.0,3,other,1
NYC,2015-12-17,0.0,3,redlight,3
NYC,2015-12-17,1.0,3,other,3
NYC,2015-12-17,1.0,3,redlight,3
NYC,2015-12-17,3.0,3,other,1
NYC,2015-12-17,4.0,3,redlight,1
NYC,2015-12-17,6.0,3,other,1
NYC,2015-12-17,6.0,3,redlight,2
NYC,2015-12-17,7.0,3,redlight,3
NYC,2015-12-17,7.0,3,speed,1
NYC,2015-12-17,8.0,3,other,3
NYC,2015-12-17,8.0,3,speed,2
NYC,2015-12-17,9.0,3,other,1
NYC,2015-12-17,9.0,3,redlight,2
NYC,2015-12-17,10.0,3,other,2
NYC,2015-12-17,10.0,3,redlight,1
NYC,2015-12-17,10.0,3,speed,2
NYC,2015-12-17,11.0,3,other,4
NYC,2015-12-17,11.0,3,redlight,3
NYC,2015-12-17,11.0,3,speed,2
NYC,2015-12-17,12.0,3,other,1
NYC,2015-12-17,12.0,3,redlight,5
NYC,2015-12-17,13.0,3,other,2
NYC,2015-12-17,13.0,3,redlight,2
NYC,2015-12-17,13.0,3,speed,1
NYC,2015-12-17,14.0,3,other,2
NYC,2015-12-17,14.0,3,redlight,3
NYC,2015-12-17,14.0,3,speed,1
NYC,2015-12-17,15.0,3,redlight,3
NYC,2015-12-17,16.0,3,other,2
NYC,2015-12-17,17.0,3,other,1
NYC,2015-12-17,17.0,3,redlight,1
NYC,2015-12-17,19.0,3,redlight,4
NYC,2015-12-17,20.0,3,redlight,2
NYC,2015-12-17,21.0,3,redlight,4
NYC,2015-12-17,22.0,3,redlight,1
NYC,2015-12-17,23.0,3,redlight,2
NYC,2015-12-18,0.0,4,redlight,1
NYC,2015-12-18,1.0,4,redlight,2
NYC,2015-12-18,2.0,4,other,2
NYC,2015-12-18,3.0,4,other,1
NYC,2015-12-18,5.0,4,redlight,1
NYC,2015-12-18,6.0,4,other,1
NYC,2015-12-18,6.0,4,redlight,3
NYC,2015-12-18,7.0,4,other,1
NYC,2015-12-18,7.0,4,redlight,1
NYC,2015-12-18,8.0,4,other,3
NYC,2015-12-18,8.0,4,redlight,3
NYC,2015-12-18,9.0,4,other,5
NYC,2015-12-18,9.0,4,redlight,3
NYC,2015-12-18,9.0,4,speed,1
NYC,2015-12-18,10.0,4,other,1
NYC,2015-12-18,10.0,4,redlight,1
NYC,2015-12-18,10.0,4,speed,1
NYC,2015-12-18,11.0,4,other,2
NYC,2015-12-18,11.0,4,redlight,4
NYC,2015-12-18,11.0,4,speed,3
NYC,2015-12-18,12.0,4,redlight,7
NYC,2015-12-18,12.0,4,speed,1
NYC,2015-12-18,13.0,4,other,4
NYC,2015-12-18,13.0,4,redlight,7
NYC,2015-12-18,13.0,4,speed,3
NYC,2015-12-18,14.0,4,other,3
NYC,2015-12-18,14.0,4,redlight,2
NYC,2015-12-18,15.0,4,redlight,2
NYC,2015-12-18,16.0,4,redlight,7
NYC,2015-12-18,17.0,4,other,1
NYC,2015-12-18,17.0,4,redlight,3
NYC,2015-12-18,18.0,4,other,1
NYC,2015-12-18,18.0,4,redlight,4
NYC,2015-12-18,19.0,4,redlight,2
NYC,2015-12-18,20.0,4,other,1
NYC,2015-12-18,20.0,4,redlight,4
NYC,2015-12-18,21.0,4,other,1
NYC,2015-12-18,21.0,4,redlight,7
NYC,2015-12-18,22.0,4,redlight,3
NYC,2015-12-18,23.0,4,redlight,1
NYC,2015-12-19,0.0,5,other,1
NYC,2015-12-19,0.0,5,redlight,4
NYC,2015-12-19,1.0,5,other,1
NYC,2015-12-19,1.0,5,redlight,4
NYC,2015-12-19,5.0,5,other,1
NYC,2015-12-19,5.0,5,redlight,1
NYC,2015-12-19,6.0,5,other,1
NYC,2015-12-19,6.0,5,redlight,1
NYC,2015-12-19,7.0,5,other,1
NYC,2015-12-19,7.0,5,redlight,3
NYC,2015-12-19,8.0,5,other,4
NYC,2015-12-19,8.0,5,redlight,2
NYC,2015-12-19,9.0,5,other,2
NYC,2015-12-19,10.0,5,other,4
NYC,2015-12-19,10.0,5,redlight,4
NYC,2015-12-19,11.0,5,other,1
NYC,2015-12-19,11.0,5,redlight,5
NYC,2015-12-19,12.0,5,other,1
NYC,2015-12-19,12.0,5,redlight,9
NYC,2015-12-19,13.0,5,redlight,2
NYC,2015-12-19,14.0,5,redlight,9
NYC,2015-12-19,15.0,5,other,1
NYC,2015-12-19,15.0,5,redlight,1
NYC,2015-12-19,16.0,5,other,3
NYC,2015-12-19,16.0,5,redlight,3
NYC,2015-12-19,17.0,5,other,1
NYC,2015-12-19,17.0,5,redlight,9
NYC,2015-12-19,18.0,5,redlight,3
NYC,2015-12-19,19.0,5,redlight,2
NYC,2015-12-19,20.0,5,other,1
NYC,2015-12-19,20.0,5,redlight,1
NYC,2015-12-19,22.0,5,redlight,7
NYC,2015-12-19,23.0,5,other,1
NYC,2015-12-19,23.0,5,redlight,1
NYC,2015-12-20,0.0,6,redlight,2
NYC,2015-12-20,1.0,6,other,1
NYC,2015-12-20,2.0,6,other,1
NYC,2015-12-20,2.0,6,redlight,3
NYC,2015-12-20,3.0,6,other,2
NYC,2015-12-20,3.0,6,redlight,1
NYC,2015-12-20,4.0,6,redlight,1
NYC,2015-12-20,6.0,6,redlight,2
NYC,2015-12-20,7.0,6,other,1
NYC,2015-12-20,7.0,6,redlight,5
NYC,2015-12-20,9.0,6,other,3
NYC,2015-12-20,9.0,6,redlight,3
NYC,2015-12-20,10.0,6,other,6
NYC,2015-12-20,10.0,6,redlight,2
NYC,2015-12-20,11.0,6,redlight,6
NYC,2015-12-20,12.0,6,other,2
NYC,2015-12-20,12.0,6,redlight,2
NYC,2015-12-20,13.0,6,redlight,7
NYC,2015-12-20,14.0,6,redlight,7
NYC,2015-12-20,15.0,6,other,1
NYC,2015-12-20,15.0,6,redlight,3
NYC,2015-12-20,16.0,6,redlight,2
NYC,2015-12-20,17.0,6,other,1
NYC,2015-12-20,17.0,6,redlight,1
NYC,2015-12-20,18.0,6,redlight,4
NYC,2015-12-20,19.0,6,redlight,6
NYC,2015-12-20,20.0,6,redlight,6
NYC,2015-12-20,21.0,6,redlight,4
NYC,2015-12-20,22.0,6,redlight,1
NYC,2015-12-20,23.0,6,redlight,6
NYC,2015-12-21,1.0,0,redlight,1
NYC,2015-12-21,2.0,0,redlight,1
NYC,2015-12-21,4.0,0,redlight,1
NYC,2015-12-21,5.0,0,redlight,2
NYC,2015-12-21,6.0,0,other,1
NYC,2015-12-21,6.0,0,redlight,2
NYC,2015-12-21,7.0,0,other,3
NYC,2015-12-21,7.0,0,redlight,3
NYC,2015-12-21,7.0,0,speed,1
NYC,2015-12-21,8.0,0,other,4
NYC,2015-12-21,8.0,0,redlight,3
NYC,2015-12-21,8.0,0,speed,1
NYC,2015-12-21,9.0,0,other,2
NYC,2015-12-21,9.0,0,redlight,2
NYC,2015-12-21,9.0,0,speed,2
NYC,2015-12-21,10.0,0,other,1
NYC,2015-12-21,10.0,0,redlight,1
NYC,2015-12-21,10.0,0,speed,3
NYC,2015-12-21,11.0,0,other,4
NYC,2015-12-21,11.0,0,redlight,3
NYC,2015-12-21,11.0,0,speed,2
NYC,2015-12-21,12.0,0,other,5
NYC,2015-12-21,12.0,0,speed,3
NYC,2015-12-21,13.0,0,other,2
NYC,2015-12-21,13.0,0,redlight,3
NYC,2015-12-21,13.0,0,speed,1
NYC,2015-12-21,14.0,0,other,1
NYC,2015-12-21,14.0,0,redlight,1
NYC,2015-12-21,15.0,0,other,2
NYC,2015-12-21,15.0,0,redlight,1
NYC,2015-12-21,15.0,0,speed,1
NYC,2015-12-21,16.0,0,redlight,1
NYC,2015-12-21,17.0,0,other,2
NYC,2015-12-21,17.0,0,redlight,2
NYC,2015-12-21,18.0,0,redlight,8
NYC,2015-12-21,19.0,0,redlight,6
NYC,2015-12-21,20.0,0,other,1
NYC,2015-12-21,20.0,0,redlight,1
NYC,2015-12-21,21.0,0,other,1
NYC,2015-12-21,21.0,0,redlight,1
NYC,2015-12-21,22.0,0,redlight,5
NYC,2015-12-22,0.0,1,redlight,5
NYC,2015-12-22,1.0,1,other,1
NYC,2015-12-22,1.0,1,redlight,2
NYC,2015-12-22,3.0,1,other,1
NYC,2015-12-22,4.0,1,other,2
NYC,2015-12-22,5.0,1,redlight,1
NYC,2015-12-22,6.0,1,other,1
NYC,2015-12-22,6.0,1,redlight,3
NYC,2015-12-22,7.0,1,other,4
NYC,2015-12-22,7.0,1,redlight,4
NYC,2015-12-22,7.0,1,speed,1
NYC,2015-12-22,8.0,1,other,2
NYC,2015-12-22,8.0,1,redlight,7
NYC,2015-12-22,8.0,1,speed,1
NYC,2015-12-22,9.0,1,other,6
NYC,2015-12-22,9.0,1,redlight,1
NYC,2015-12-22,10.0,1,other,1
NYC,2015-12-22,10.0,1,redlight,2
NYC,2015-12-22,10.0,1,speed,2
NYC,2015-12-22,11.0,1,other,2
NYC,2015-12-22,11.0,1,redlight,6
NYC,2015-12-22,11.0,1,speed,1
NYC,2015-12-22,12.0,1,other,3
NYC,2015-12-22,13.0,1,other,4
NYC,2015-12-22,13.0,1,redlight,5
NYC,2015-12-22,14.0,1,other,2
NYC,2015-12-22,14.0,1,redlight,2
NYC,2015-12-22,14.0,1,speed,1
NYC,2015-12-22,15.0,1,other,3
NYC,2015-12-22,15.0,1,redlight,4
NYC,2015-12-22,15.0,1,speed,2
NYC,2015-12-22,16.0,1,other,1
NYC,2015-12-22,16.0,1,redlight,2
NYC,2015-12-22,17.0,1,other,3
NYC,2015-12-22,17.0,1,redlight,3
NYC,2015-12-22,18.0,1,other,1
