city,date,day_of_week,violation_type,count
Chicago,2015-05-07,3,redlight,1430.0
Chicago,2015-05-07,3,speed,5019.0
Chicago,2015-05-08,4,redlight,1495.0
Chicago,2015-05-08,4,speed,4380.0
Chicago,2015-05-09,5,redlight,1436.0
Chicago,2015-05-09,5,speed,3316.0
Chicago,2015-05-10,6,redlight,1379.0
Chicago,2015-05-10,6,speed,3440.0
Chicago,2015-05-11,0,redlight,1204.0
Chicago,2015-05-11,0,speed,3534.0
Chicago,2015-05-12,1,redlight,1238.0
Chicago,2015-05-12,1,speed,4371.0
Chicago,2015-05-13,2,redlight,1329.0
Chicago,2015-05-13,2,speed,4775.0
Chicago,2015-05-14,3,redlight,1311.0
Chicago,2015-05-14,3,speed,4465.0
Chicago,2015-05-15,4,redlight,1502.0
Chicago,2015-05-15,4,speed,4973.0
Chicago,2015-05-16,5,redlight,1721.0
Chicago,2015-05-16,5,speed,3551.0
Chicago,2015-05-17,6,redlight,1542.0
Chicago,2015-05-17,6,speed,3251.0
Chicago,2015-05-18,0,redlight,1345.0
Chicago,2015-05-18,0,speed,4746.0
Chicago,2015-05-19,1,redlight,1219.0
Chicago,2015-05-19,1,speed,4041.0
Chicago,2015-05-20,2,redlight,1283.0
Chicago,2015-05-20,2,speed,3871.0
Chicago,2015-05-21,3,redlight,1420.0
Chicago,2015-05-21,3,speed,5034.0
Chicago,2015-05-22,4,redlight,1566.0
Chicago,2015-05-22,4,speed,4785.0
Chicago,2015-05-23,5,redlight,1729.0
Chicago,2015-05-23,5,speed,3882.0
Chicago,2015-05-24,6,redlight,1425.0
Chicago,2015-05-24,6,speed,2758.0
Chicago,2015-05-25,0,redlight,1244.0
Chicago,2015-05-25,0,speed,3207.0
Chicago,2015-05-26,1,redlight,1209.0
Chicago,2015-05-26,1,speed,3680.0
Chicago,2015-05-27,2,redlight,1292.0
Chicago,2015-05-27,2,speed,4632.0
Chicago,2015-05-28,3,redlight,1481.0
Chicago,2015-05-28,3,speed,4503.0
Chicago,2015-05-29,4,redlight,1550.0
Chicago,2015-05-29,4,speed,4384.0
Chicago,2015-05-30,5,redlight,1447.0
Chicago,2015-05-30,5,speed,2054.0
Chicago,2015-05-31,6,redlight,1406.0
Chicago,2015-05-31,6,speed,2995.0
Chicago,2015-06-01,0,redlight,1244.0
Chicago,2015-06-01,0,speed,4300.0
Chicago,2015-06-02,1,redlight,1302.0
Chicago,2015-06-02,1,speed,4457.0
Chicago,2015-06-03,2,redlight,1373.0
Chicago,2015-06-03,2,speed,4801.0
Chicago,2015-06-04,3,redlight,1341.0
Chicago,2015-06-04,3,speed,4417.0
Chicago,2015-06-05,4,redlight,1558.0
Chicago,2015-06-05,4,speed,4082.0
Chicago,2015-06-06,5,redlight,1823.0
Chicago,2015-06-06,5,speed,3782.0
Chicago,2015-06-07,6,redlight,1328.0
Chicago,2015-06-07,6,speed,2953.0
Chicago,2015-06-08,0,redlight,1367.0
Chicago,2015-06-08,0,speed,4467.0
Chicago,2015-06-09,1,redlight,1333.0
Chicago,2015-06-09,1,speed,4601.0
Chicago,2015-06-10,2,redlight,1495.0
Chicago,2015-06-10,2,speed,4493.0
Chicago,2015-06-11,3,redlight,1488.0
Chicago,2015-06-11,3,speed,3917.0
Chicago,2015-06-12,4,redlight,1407.0
Chicago,2015-06-12,4,speed,3157.0
Chicago,2015-06-13,5,redlight,1673.0
Chicago,2015-06-13,5,speed,3505.0
Chicago,2015-06-14,6,redlight,1495.0
Chicago,2015-06-14,6,speed,3000.0
Chicago,2015-06-15,0,redlight,1281.0
Chicago,2015-06-15,0,speed,3190.0
Chicago,2015-06-16,1,redlight,1553.0
Chicago,2015-06-16,1,speed,4744.0
Chicago,2015-06-17,2,redlight,1495.0
Chicago,2015-06-17,2,speed,3324.0
Chicago,2015-06-18,3,redlight,1352.0
Chicago,2015-06-18,3,speed,4200.0
Chicago,2015-06-19,4,redlight,1691.0
Chicago,2015-06-19,4,speed,4977.0
Chicago,2015-06-20,5,redlight,1850.0
Chicago,2015-06-20,5,speed,3102.0
Chicago,2015-06-21,6,redlight,1743.0
Chicago,2015-06-21,6,speed,3659.0
Chicago,2015-06-22,0,redlight,1243.0
Chicago,2015-06-22,0,speed,2443.0
Chicago,2015-06-23,1,redlight,1525.0
Chicago,2015-06-23,1,speed,2942.0
Chicago,2015-06-24,2,redlight,1378.0
Chicago,2015-06-24,2,speed,2671.0
Chicago,2015-06-25,3,redlight,1413.0
Chicago,2015-06-25,3,speed,2620.0
Chicago,2015-06-26,4,redlight,1409.0
Chicago,2015-06-26,4,speed,2293.0
Chicago,2015-06-27,5,redlight,1746.0
Chicago,2015-06-27,5,speed,3682.0
Chicago,2015-06-28,6,redlight,1583.0
Chicago,2015-06-28,6,speed,3013.0
Chicago,2015-06-29,0,redlight,1280.0
Chicago,2015-06-29,0,speed,3199.0
Chicago,2015-06-30,1,redlight,1357.0
Chicago,2015-06-30,1,speed,3383.0
Chicago,2015-07-01,2,redlight,1377.0
Chicago,2015-07-01,2,speed,3419.0
Chicago,2015-07-02,3,redlight,1537.0
Chicago,2015-07-02,3,speed,3959.0
Chicago,2015-07-03,4,redlight,1586.0
Chicago,2015-07-03,4,speed,4059.0
Chicago,2015-07-04,5,redlight,1658.0
Chicago,2015-07-04,5,speed,3833.0
Chicago,2015-07-05,6,redlight,1576.0
Chicago,2015-07-05,6,speed,3271.0
Chicago,2015-07-06,0,redlight,1352.0
Chicago,2015-07-06,0,speed,3559.0
Chicago,2015-07-07,1,redlight,1410.0
Chicago,2015-07-07,1,speed,3555.0
Chicago,2015-07-08,2,redlight,1291.0
Chicago,2015-07-08,2,speed,3367.0
Chicago,2015-07-09,3,redlight,1294.0
Chicago,2015-07-09,3,speed,3783.0
Chicago,2015-07-10,4,redlight,1768.0
Chicago,2015-07-10,4,speed,3782.0
Chicago,2015-07-11,5,redlight,1769.0
Chicago,2015-07-11,5,speed,3033.0
Chicago,2015-07-12,6,redlight,1650.0
Chicago,2015-07-12,6,speed,3199.0
Chicago,2015-07-13,0,redlight,1331.0
Chicago,2015-07-13,0,speed,3187.0
Chicago,2015-07-14,1,redlight,1394.0
Chicago,2015-07-14,1,speed,3582.0
Chicago,2015-07-15,2,redlight,1380.0
Chicago,2015-07-15,2,speed,3746.0
Chicago,2015-07-16,3,redlight,1358.0
Chicago,2015-07-16,3,speed,2868.0
Chicago,2015-07-17,4,redlight,1770.0
Chicago,2015-07-17,4,speed,4263.0
Chicago,2015-07-18,5,redlight,1758.0
Chicago,2015-07-18,5,speed,3337.0
Chicago,2015-07-19,6,redlight,1620.0
Chicago,2015-07-19,6,speed,3347.0
Chicago,2015-07-20,0,redlight,1390.0
Chicago,2015-07-20,0,speed,3251.0
Chicago,2015-07-21,1,redlight,1491.0
Chicago,2015-07-21,1,speed,3443.0
Chicago,2015-07-22,2,redlight,1437.0
Chicago,2015-07-22,2,speed,3451.0
Chicago,2015-07-23,3,redlight,1523.0
Chicago,2015-07-23,3,speed,3609.0
Chicago,2015-07-24,4,redlight,1745.0
Chicago,2015-07-24,4,speed,3739.0
Chicago,2015-07-25,5,redlight,1914.0
Chicago,2015-07-25,5,speed,3420.0
Chicago,2015-07-26,6,redlight,1601.0
Chicago,2015-07-26,6,speed,3000.0
Chicago,2015-07-27,0,redlight,1556.0
Chicago,2015-07-27,0,speed,3273.0
Chicago,2015-07-28,1,redlight,1489.0
Chicago,2015-07-28,1,speed,3416.0
Chicago,2015-07-29,2,redlight,1466.0
Chicago,2015-07-29,2,speed,3239.0
Chicago,2015-07-30,3,redlight,1636.0
Chicago,2015-07-30,3,speed,3268.0
Chicago,2015-07-31,4,redlight,1795.0
Chicago,2015-07-31,4,speed,3345.0
Chicago,2015-08-01,5,redlight,1832.0
Chicago,2015-08-01,5,speed,3257.0
Chicago,2015-08-02,6,redlight,1773.0
Chicago,2015-08-02,6,speed,3189.0
Chicago,2015-08-03,0,redlight,1511.0
Chicago,2015-08-03,0,speed,2916.0
Chicago,2015-08-04,1,redlight,1463.0
Chicago,2015-08-04,1,speed,2760.0
Chicago,2015-08-05,2,redlight,1466.0
Chicago,2015-08-05,2,speed,2918.0
Chicago,2015-08-06,3,redlight,1570.0
Chicago,2015-08-06,3,speed,3086.0
Chicago,2015-08-07,4,redlight,1727.0
Chicago,2015-08-07,4,speed,3018.0
Chicago,2015-08-08,5,redlight,1761.0
Chicago,2015-08-08,5,speed,3345.0
Chicago,2015-08-09,6,redlight,1511.0
Chicago,2015-08-09,6,speed,2944.0
Chicago,2015-08-10,0,redlight,1296.0
Chicago,2015-08-10,0,speed,2475.0
Chicago,2015-08-11,1,redlight,1522.0
Chicago,2015-08-11,1,speed,2671.0
Chicago,2015-08-12,2,redlight,1460.0
Chicago,2015-08-12,2,speed,2710.0
Chicago,2015-08-13,3,redlight,1570.0
Chicago,2015-08-13,3,speed,2912.0
Chicago,2015-08-14,4,redlight,1605.0
Chicago,2015-08-14,4,speed,2936.0
Chicago,2015-08-15,5,redlight,1771.0
Chicago,2015-08-15,5,speed,3498.0
Chicago,2015-08-16,6,redlight,1711.0
Chicago,2015-08-16,6,speed,3574.0
Chicago,2015-08-17,0,redlight,1360.0
Chicago,2015-08-17,0,speed,2592.0
Chicago,2015-08-18,1,redlight,1318.0
Chicago,2015-08-18,1,speed,2302.0
Chicago,2015-08-19,2,redlight,1358.0
Chicago,2015-08-19,2,speed,2743.0
Chicago,2015-08-20,3,redlight,1432.0
Chicago,2015-08-20,3,speed,3199.0
Chicago,2015-08-21,4,redlight,1636.0
Chicago,2015-08-21,4,speed,3300.0
Chicago,2015-08-22,5,redlight,1853.0
Chicago,2015-08-22,5,speed,3409.0
Chicago,2015-08-23,6,redlight,1697.0
Chicago,2015-08-23,6,speed,2970.0
Chicago,2015-08-24,0,redlight,1375.0
Chicago,2015-08-24,0,speed,2902.0
Chicago,2015-08-25,1,redlight,1230.0
Chicago,2015-08-25,1,speed,2752.0
Chicago,2015-08-26,2,redlight,1132.0
Chicago,2015-08-26,2,speed,2800.0
Chicago,2015-08-27,3,redlight,1309.0
Chicago,2015-08-27,3,speed,3091.0
Chicago,2015-08-28,4,redlight,1486.0
Chicago,2015-08-28,4,speed,3035.0
Chicago,2015-08-29,5,redlight,1563.0
Chicago,2015-08-29,5,speed,2225.0
Chicago,2015-08-30,6,redlight,1497.0
Chicago,2015-08-30,6,speed,3205.0
Chicago,2015-08-31,0,redlight,1250.0
Chicago,2015-08-31,0,speed,2789.0
Chicago,2015-09-01,1,redlight,1417.0
Chicago,2015-09-01,1,speed,2899.0
Chicago,2015-09-02,2,redlight,1424.0
Chicago,2015-09-02,2,speed,3007.0
Chicago,2015-09-03,3,redlight,1562.0
Chicago,2015-09-03,3,speed,2989.0
Chicago,2015-09-04,4,redlight,1667.0
Chicago,2015-09-04,4,speed,3023.0
Chicago,2015-09-05,5,redlight,1624.0
Chicago,2015-09-05,5,speed,2964.0
Chicago,2015-09-06,6,redlight,1749.0
Chicago,2015-09-06,6,speed,3348.0
Chicago,2015-09-07,0,redlight,1307.0
Chicago,2015-09-07,0,speed,3113.0
Chicago,2015-09-08,1,redlight,1172.0
Chicago,2015-09-08,1,speed,3097.0
Chicago,2015-09-09,2,redlight,1317.0
Chicago,2015-09-09,2,speed,4390.0
Chicago,2015-09-10,3,redlight,1308.0
Chicago,2015-09-10,3,speed,3924.0
Chicago,2015-09-11,4,redlight,1419.0
Chicago,2015-09-11,4,speed,3584.0
Chicago,2015-09-12,5,redlight,1654.0
Chicago,2015-09-12,5,speed,2919.0
Chicago,2015-09-13,6,redlight,1555.0
Chicago,2015-09-13,6,speed,3300.0
Chicago,2015-09-14,0,redlight,1353.0
Chicago,2015-09-14,0,speed,4494.0
Chicago,2015-09-15,1,redlight,1427.0
Chicago,2015-09-15,1,speed,4536.0
Chicago,2015-09-16,2,redlight,1501.0
Chicago,2015-09-16,2,speed,4724.0
Chicago,2015-09-17,3,redlight,1409.0
Chicago,2015-09-17,3,speed,4302.0
Chicago,2015-09-18,4,redlight,1499.0
Chicago,2015-09-18,4,speed,3570.0
Chicago,2015-09-19,5,redlight,1702.0
Chicago,2015-09-19,5,speed,3184.0
Chicago,2015-09-20,6,redlight,1552.0
Chicago,2015-09-20,6,speed,3213.0
Chicago,2015-09-21,0,redlight,1398.0
Chicago,2015-09-21,0,speed,4539.0
Chicago,2015-09-22,1,redlight,1384.0
Chicago,2015-09-22,1,speed,4469.0
Chicago,2015-09-23,2,redlight,1431.0
Chicago,2015-09-23,2,speed,4407.0
Chicago,2015-09-24,3,redlight,1419.0
Chicago,2015-09-24,3,speed,4735.0
Chicago,2015-09-25,4,redlight,1563.0
Chicago,2015-09-25,4,speed,4864.0
Chicago,2015-09-26,5,redlight,1807.0
Chicago,2015-09-26,5,speed,3321.0
Chicago,2015-09-27,6,redlight,1470.0
Chicago,2015-09-27,6,speed,2972.0
Chicago,2015-09-28,0,redlight,1246.0
Chicago,2015-09-28,0,speed,4255.0
Chicago,2015-09-29,1,redlight,1144.0
Chicago,2015-09-29,1,speed,3293.0
Chicago,2015-09-30,2,redlight,1400.0
Chicago,2015-09-30,2,speed,4411.0
Chicago,2015-10-01,3,redlight,1420.0
Chicago,2015-10-01,3,speed,4528.0
Chicago,2015-10-02,4,redlight,1573.0
Chicago,2015-10-02,4,speed,4748.0
Chicago,2015-10-03,5,redlight,1552.0
Chicago,2015-10-03,5,speed,3106.0
Chicago,2015-10-04,6,redlight,1240.0
Chicago,2015-10-04,6,speed,3260.0
Chicago,2015-10-05,0,redlight,1152.0
Chicago,2015-10-05,0,speed,3933.0
Chicago,2015-10-06,1,redlight,1203.0
Chicago,2015-10-06,1,speed,4309.0
Chicago,2015-10-07,2,redlight,1314.0
Chicago,2015-10-07,2,speed,4658.0
Chicago,2015-10-08,3,redlight,1325.0
Chicago,2015-10-08,3,speed,4469.0
Chicago,2015-10-09,4,redlight,1441.0
Chicago,2015-10-09,4,speed,4459.0
Chicago,2015-10-10,5,redlight,1611.0
Chicago,2015-10-10,5,speed,3191.0
Chicago,2015-10-11,6,redlight,1494.0
Chicago,2015-10-11,6,speed,3306.0
Chicago,2015-10-12,0,redlight,1312.0
Chicago,2015-10-12,0,speed,3032.0
Chicago,2015-10-13,1,redlight,1295.0
Chicago,2015-10-13,1,speed,4417.0
Chicago,2015-10-14,2,redlight,1413.0
Chicago,2015-10-14,2,speed,4612.0
Chicago,2015-10-15,3,redlight,1291.0
Chicago,2015-10-15,3,speed,4022.0
Chicago,2015-10-16,4,redlight,1589.0
Chicago,2015-10-16,4,speed,4451.0
Chicago,2015-10-17,5,redlight,1701.0
Chicago,2015-10-17,5,speed,3196.0
Chicago,2015-10-18,6,redlight,1511.0
Chicago,2015-10-18,6,speed,3490.0
Chicago,2015-10-19,0,redlight,1255.0
Chicago,2015-10-19,0,speed,3899.0
Chicago,2015-10-20,1,redlight,1182.0
Chicago,2015-10-20,1,speed,3602.0
Chicago,2015-10-21,2,redlight,1301.0
Chicago,2015-10-21,2,speed,3915.0
Chicago,2015-10-22,3,redlight,1352.0
Chicago,2015-10-22,3,speed,3948.0
Chicago,2015-10-23,4,redlight,1381.0
Chicago,2015-10-23,4,speed,3694.0
Chicago,2015-10-24,5,redlight,1425.0
Chicago,2015-10-24,5,speed,2782.0
Chicago,2015-10-25,6,redlight,1448.0
Chicago,2015-10-25,6,speed,3288.0
Chicago,2015-10-26,0,redlight,1249.0
Chicago,2015-10-26,0,speed,3902.0
Chicago,2015-10-27,1,redlight,1218.0
Chicago,2015-10-27,1,speed,2927.0
Chicago,2015-10-28,2,redlight,1135.0
Chicago,2015-10-28,2,speed,2886.0
Chicago,2015-10-29,3,redlight,1285.0
Chicago,2015-10-29,3,speed,3627.0
Chicago,2015-10-30,4,redlight,1507.0
Chicago,2015-10-30,4,speed,4316.0
Chicago,2015-10-31,5,redlight,1355.0
Chicago,2015-10-31,5,speed,1636.0
Chicago,2015-11-01,6,redlight,1525.0
Chicago,2015-11-01,6,speed,3117.0
Chicago,2015-11-02,0,redlight,1297.0
Chicago,2015-11-02,0,speed,3487.0
Chicago,2015-11-03,1,redlight,1213.0
Chicago,2015-11-03,1,speed,3860.0
Chicago,2015-11-04,2,redlight,1171.0
Chicago,2015-11-04,2,speed,3721.0
Chicago,2015-11-05,3,redlight,1306.0
Chicago,2015-11-05,3,speed,3718.0
Chicago,2015-11-06,4,redlight,1338.0
Chicago,2015-11-06,4,speed,3600.0
Chicago,2015-11-07,5,redlight,1588.0
Chicago,2015-11-07,5,speed,3133.0
Chicago,2015-11-08,6,redlight,1382.0
Chicago,2015-11-08,6,speed,3047.0
Chicago,2015-11-09,0,redlight,1229.0
Chicago,2015-11-09,0,speed,3998.0
Chicago,2015-11-10,1,redlight,1203.0
Chicago,2015-11-10,1,speed,3965.0
Chicago,2015-11-11,2,redlight,1187.0
Chicago,2015-11-11,2,speed,2433.0
Chicago,2015-11-12,3,redlight,1134.0
Chicago,2015-11-12,3,speed,2987.0
Chicago,2015-11-13,4,redlight,1343.0
Chicago,2015-11-13,4,speed,2837.0
Chicago,2015-11-14,5,redlight,1462.0
Chicago,2015-11-14,5,speed,3186.0
Chicago,2015-11-15,6,redlight,1312.0
Chicago,2015-11-15,6,speed,3119.0
Chicago,2015-11-16,0,redlight,1180.0
Chicago,2015-11-16,0,speed,3226.0
Chicago,2015-11-17,1,redlight,1162.0
Chicago,2015-11-17,1,speed,2320.0
Chicago,2015-11-18,2,redlight,1116.0
Chicago,2015-11-18,2,speed,2584.0
Chicago,2015-11-19,3,redlight,1376.0
Chicago,2015-11-19,3,speed,2937.0
Chicago,2015-11-20,4,redlight,1447.0
Chicago,2015-11-20,4,speed,3318.0
Chicago,2015-11-21,5,redlight,911.0
Chicago,2015-11-21,5,speed,736.0
Chicago,2015-11-22,6,redlight,1068.0
Chicago,2015-11-22,6,speed,1795.0
Chicago,2015-11-23,0,redlight,1216.0
Chicago,2015-11-23,0,speed,2576.0
Chicago,2015-11-24,1,redlight,1401.0
Chicago,2015-11-24,1,speed,3095.0
Chicago,2015-11-25,2,redlight,1372.0
Chicago,2015-11-25,2,speed,2290.0
Chicago,2015-11-26,3,redlight,1253.0
Chicago,2015-11-26,3,speed,2849.0
Chicago,2015-11-27,4,redlight,1139.0
Chicago,2015-11-27,4,speed,1934.0
Chicago,2015-11-28,5,redlight,1342.0
Chicago,2015-11-28,5,speed,3049.0
Chicago,2015-11-29,6,redlight,1287.0
Chicago,2015-11-29,6,speed,3043.0
Chicago,2015-11-30,0,redlight,1150.0
Chicago,2015-11-30,0,speed,2743.0
Chicago,2015-12-01,1,redlight,1236.0
Chicago,2015-12-01,1,speed,3085.0
Chicago,2015-12-02,2,redlight,1142.0
Chicago,2015-12-02,2,speed,2538.0
Chicago,2015-12-03,3,redlight,1159.0
Chicago,2015-12-03,3,speed,2876.0
Chicago,2015-12-04,4,redlight,1462.0
Chicago,2015-12-04,4,speed,3466.0
Chicago,2015-12-05,5,redlight,1539.0
Chicago,2015-12-05,5,speed,2880.0
Chicago,2015-12-06,6,redlight,1325.0
Chicago,2015-12-06,6,speed,3023.0
Chicago,2015-12-07,0,redlight,1095.0
Chicago,2015-12-07,0,speed,2850.0
Chicago,2015-12-08,1,redlight,1264.0
Chicago,2015-12-08,1,speed,3056.0
Chicago,2015-12-09,2,redlight,1300.0
Chicago,2015-12-09,2,speed,3356.0
Chicago,2015-12-10,3,redlight,1221.0
Chicago,2015-12-10,3,speed,3232.0
Chicago,2015-12-11,4,redlight,1477.0
Chicago,2015-12-11,4,speed,3274.0
Chicago,2015-12-12,5,redlight,1446.0
Chicago,2015-12-12,5,speed,2333.0
Chicago,2015-12-13,6,redlight,1368.0
Chicago,2015-12-13,6,speed,1878.0
Chicago,2015-12-14,0,redlight,1219.0
Chicago,2015-12-14,0,speed,2404.0
Chicago,2015-12-15,1,redlight,1130.0
Chicago,2015-12-15,1,speed,2850.0
Chicago,2015-12-16,2,redlight,1157.0
Chicago,2015-12-16,2,speed,2590.0
Chicago,2015-12-17,3,redlight,1362.0
Chicago,2015-12-17,3,speed,3364.0
Chicago,2015-12-18,4,redlight,1595.0
Chicago,2015-12-18,4,speed,3563.0
Chicago,2015-12-19,5,redlight,1625.0
Chicago,2015-12-19,5,speed,2967.0
Chicago,2015-12-20,6,redlight,1467.0
Chicago,2015-12-20,6,speed,3001.0
Chicago,2015-12-21,0,redlight,1268.0
Chicago,2015-12-21,0,speed,1542.0
Chicago,2015-12-22,1,redlight,1268.0
Chicago,2015-12-22,1,speed,2228.0
Chicago,2015-12-23,2,redlight,1330.0
Chicago,2015-12-23,2,speed,1914.0
Chicago,2015-12-24,3,redlight,1369.0
Chicago,2015-12-24,3,speed,3500.0
Chicago,2015-12-25,4,redlight,1205.0
Chicago,2015-12-25,4,speed,3890.0
Chicago,2015-12-26,5,redlight,1160.0
Chicago,2015-12-26,5,speed,2500.0
Chicago,2015-12-27,6,redlight,1398.0
Chicago,2015-12-27,6,speed,3085.0
Chicago,2015-12-28,0,redlight,968.0
Chicago,2015-12-28,0,speed,300.0
Chicago,2015-12-29,1,redlight,1065.0
Chicago,2015-12-29,1,speed,1635.0
Chicago,2015-12-30,2,redlight,1141.0
Chicago,2015-12-30,2,speed,1763.0
Chicago,2015-12-31,3,redlight,1285.0
Chicago,2015-12-31,3,speed,2729.0
Chicago,2016-01-01,4,redlight,1304.0
Chicago,2016-01-01,4,speed,2887.0
Chicago,2016-01-02,5,redlight,1349.0
Chicago,2016-01-02,5,speed,2771.0
Chicago,2016-01-03,6,redlight,1218.0
Chicago,2016-01-03,6,speed,2731.0
Chicago,2016-01-04,0,redlight,1070.0
Chicago,2016-01-04,0,speed,2717.0
Chicago,2016-01-05,1,redlight,1229.0
Chicago,2016-01-05,1,speed,2965.0
Chicago,2016-01-06,2,redlight,1146.0
Chicago,2016-01-06,2,speed,2862.0
Chicago,2016-01-07,3,redlight,1192.0
Chicago,2016-01-07,3,speed,2957.0
Chicago,2016-01-08,4,redlight,1135.0
Chicago,2016-01-08,4,speed,2215.0
Chicago,2016-01-09,5,redlight,1277.0
Chicago,2016-01-09,5,speed,1803.0
Chicago,2016-01-10,6,redlight,1286.0
Chicago,2016-01-10,6,speed,2752.0
Chicago,2016-01-11,0,redlight,1072.0
Chicago,2016-01-11,0,speed,2537.0
Chicago,2016-01-12,1,redlight,1060.0
Chicago,2016-01-12,1,speed,2124.0
Chicago,2016-01-13,2,redlight,1024.0
Chicago,2016-01-13,2,speed,2319.0
Chicago,2016-01-14,3,redlight,1247.0
Chicago,2016-01-14,3,speed,3032.0
Chicago,2016-01-15,4,redlight,1250.0
Chicago,2016-01-15,4,speed,2553.0
Chicago,2016-01-16,5,redlight,1547.0
Chicago,2016-01-16,5,speed,2843.0
Chicago,2016-01-17,6,redlight,1264.0
Chicago,2016-01-17,6,speed,2970.0
Chicago,2016-01-18,0,redlight,1145.0
Chicago,2016-01-18,0,speed,2827.0
Chicago,2016-01-19,1,redlight,1105.0
Chicago,2016-01-19,1,speed,3515.0
Chicago,2016-01-20,2,redlight,1188.0
Chicago,2016-01-20,2,speed,2896.0
Chicago,2016-01-21,3,redlight,1272.0
Chicago,2016-01-21,3,speed,3183.0
Chicago,2016-01-22,4,redlight,1193.0
Chicago,2016-01-22,4,speed,2697.0
Chicago,2016-01-23,5,redlight,1440.0
Chicago,2016-01-23,5,speed,2921.0
Chicago,2016-01-24,6,redlight,1235.0
Chicago,2016-01-24,6,speed,2699.0
Chicago,2016-01-25,0,redlight,1145.0
Chicago,2016-01-25,0,speed,2722.0
Chicago,2016-01-26,1,redlight,1060.0
Chicago,2016-01-26,1,speed,2673.0
Chicago,2016-01-27,2,redlight,1108.0
Chicago,2016-01-27,2,speed,3185.0
Chicago,2016-01-28,3,redlight,1123.0
Chicago,2016-01-28,3,speed,2961.0
Chicago,2016-01-29,4,redlight,1395.0
Chicago,2016-01-29,4,speed,3584.0
Chicago,2016-01-30,5,redlight,1492.0
Chicago,2016-01-30,5,speed,2827.0
Chicago,2016-01-31,6,redlight,1242.0
Chicago,2016-01-31,6,speed,2369.0
Chicago,2016-02-01,0,redlight,1185.0
Chicago,2016-02-01,0,speed,3091.0
Chicago,2016-02-02,1,redlight,1000.0
Chicago,2016-02-02,1,speed,1605.0
Chicago,2016-02-03,2,redlight,948.0
Chicago,2016-02-03,2,speed,2524.0
Chicago,2016-02-04,3,redlight,1305.0
Chicago,2016-02-04,3,speed,3305.0
Chicago,2016-02-05,4,redlight,1351.0
Chicago,2016-02-05,4,speed,2343.0
Chicago,2016-02-06,5,redlight,1593.0
Chicago,2016-02-06,5,speed,2953.0
Chicago,2016-02-07,6,redlight,1418.0
Chicago,2016-02-07,6,speed,2971.0
Chicago,2016-02-08,0,redlight,1056.0
Chicago,2016-02-08,0,speed,2679.0
Chicago,2016-02-09,1,redlight,1235.0
Chicago,2016-02-09,1,speed,2675.0
Chicago,2016-02-10,2,redlight,1256.0
Chicago,2016-02-10,2,speed,3158.0
Chicago,2016-02-11,3,redlight,1397.0
Chicago,2016-02-11,3,speed,3282.0
Chicago,2016-02-12,4,redlight,1455.0
Chicago,2016-02-12,4,speed,3520.0
Chicago,2016-02-13,5,redlight,1690.0
Chicago,2016-02-13,5,speed,3504.0
Chicago,2016-02-14,6,redlight,1369.0
Chicago,2016-02-14,6,speed,1673.0
Chicago,2016-02-15,0,redlight,1070.0
Chicago,2016-02-15,0,speed,2055.0
Chicago,2016-02-16,1,redlight,1248.0
Chicago,2016-02-16,1,speed,2822.0
Chicago,2016-02-17,2,redlight,1291.0
Chicago,2016-02-17,2,speed,3337.0
Chicago,2016-02-18,3,redlight,1244.0
Chicago,2016-02-18,3,speed,3093.0
Chicago,2016-02-19,4,redlight,1470.0
Chicago,2016-02-19,4,speed,3596.0
Chicago,2016-02-20,5,redlight,1743.0
Chicago,2016-02-20,5,speed,3138.0
Chicago,2016-02-21,6,redlight,1483.0
Chicago,2016-02-21,6,speed,2867.0
Chicago,2016-02-22,0,redlight,1186.0
Chicago,2016-02-22,0,speed,3378.0
Chicago,2016-02-23,1,redlight,1260.0
Chicago,2016-02-23,1,speed,3612.0
Chicago,2016-02-24,2,redlight,847.0
Chicago,2016-02-24,2,speed,1580.0
Chicago,2016-02-25,3,redlight,1214.0
Chicago,2016-02-25,3,speed,3059.0
Chicago,2016-02-26,4,redlight,1344.0
Chicago,2016-02-26,4,speed,3383.0
Chicago,2016-02-27,5,redlight,1736.0
Chicago,2016-02-27,5,speed,3273.0
Chicago,2016-02-28,6,redlight,1626.0
Chicago,2016-02-28,6,speed,2933.0
Chicago,2016-02-29,0,redlight,1283.0
Chicago,2016-02-29,0,speed,3215.0
Chicago,2016-03-01,1,redlight,1011.0
Chicago,2016-03-01,1,speed,1881.0
Chicago,2016-03-02,2,redlight,1461.0
Chicago,2016-03-02,2,speed,3110.0
Chicago,2016-03-03,3,redlight,1303.0
Chicago,2016-03-03,3,speed,2696.0
Chicago,2016-03-04,4,redlight,1663.0
Chicago,2016-03-04,4,speed,3592.0
Chicago,2016-03-05,5,redlight,1601.0
Chicago,2016-03-05,5,speed,2838.0
Chicago,2016-03-06,6,redlight,1683.0
Chicago,2016-03-06,6,speed,3107.0
Chicago,2016-03-07,0,redlight,1390.0
Chicago,2016-03-07,0,speed,3382.0
Chicago,2016-03-08,1,redlight,1454.0
